3,48,Hitotsu-me Giant
4,32,Baby Dragon
5,48,Ryu-kishin
7,32,Winged Dragon #1
10,32,Blackland Fire Dragon
12,8,Swamp Battleguard
14,8,Battle Steer
15,8,Flame Swordsman
23,32,The Wicked Worm Beast
26,48,Battle Ox
31,32,Koumori Dragon
34,48,Saggi the Dark Clown
42,16,Illusionist Faceless Mage
66,16,Kojikocy
68,8,Garoozis
69,8,Thousand Dragon
73,16,Kairyu-shin
74,16,Giant Soldier of Stone
77,8,Grappler
84,16,Reaper of the Cards
87,8,Dark Chimera
88,8,Metal Guardian
89,8,Catapult Turtle
91,48,Mystic Horseman
93,16,Zanki
94,32,Crawling Dragon
106,16,Spirit of the Winds
111,16,Doma The Angel of Silence
122,48,Yamatano Dragon Scroll
124,16,Ancient Tool
126,16,Orion the Battle King
128,16,LaMoon
131,16,Octoberser
150,16,Akihiron
151,16,Rhaimundos of the Red Sword
168,32,Darkfire Dragon
200,32,Petit Dragon
204,16,Mabarrel
213,16,Aqua Madoor
216,16,Dryad
286,16,Gatekeeper
296,32,One-eyed Shield Dragon
298,32,Wicked Dragon with the Ersatz Head
355,32,Megasonic Eye
362,16,Millennium Shield
366,16,Labyrinth Wall
375,16,Dungeon Worm
376,16,Monster Tamer
377,48,Ryu-kishin Powered
379,32,La Jinn the Mystical Genie
382,32,Rude Kaiser
389,48,Giltia the D. Knight
396,16,Ocubeam
400,16,Emperor of the Land and Sea
403,16,Leogun
413,16,Cyber Soldier
423,8,Dice Armadillo
434,16,Beautiful Beast Trainer
439,8,Bottom Dweller
441,16,Mech Bass
448,8,Spike Seadra
449,16,"30,000-Year White Turtle"
458,8,Kaminari Attack
462,16,The Immortal of Thunder
464,16,Wing Eagle
468,16,Queen Bird
473,16,Vermillion Sparrow
482,16,Pragtical
487,24,Flower Wolf
491,24,Peacock
494,16,Rainbow Marine Mermaid
495,24,Musician King
508,24,Cyber Saurus
513,48,Guardian of the Throne Room
519,16,Fire Kraken
525,16,Spirit of the Mountain
528,16,Togex
542,16,Misairuzame
554,24,Lava Battleguard
557,24,Steel Ogre Grotto #1
561,32,Lesser Dragon
565,24,Man-eating Black Shark
577,16,Crow Goblin
593,24,Giant Turtle Who Feeds on Flames
603,16,Fairy Dragon
614,16,Hunter Spider
617,16,Marine Beast
622,16,Ill Witch
632,16,Stone Ogre Grotto
633,16,Winged Egg of New Life
637,24,Trent
638,16,Queen of Autumn Leaves
639,16,Amphibious Bugroth
641,16,Invader of the Throne
650,32,Whiptail Crow
690,32,Fake Trap
